season,episode,title,airdate,runtime,rating,character,sentence,emotion_label,emotion_anger,emotion_disgust,emotion_fear,emotion_joy,emotion_neutral,emotion_sadness,emotion_surprise,sentiment_label,sentiment_negative,sentiment_neutral,sentiment_positive
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,"If you can bring her into its depths, then even if she transforms, she won't have the space to utilize her power.",neutral,0.032659,0.061829,0.011429,0.002034,0.867782,0.017018,0.00725,negative,0.511892,0.460873,0.027235
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,"But if by any chance she transforms before then, we'll have to rely on you, Eren.",neutral,0.01077,0.012966,0.014466,0.003784,0.945775,0.008667,0.003572,neutral,0.093538,0.75015,0.156312
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Eren Yeager,"Yes, sir.",neutral,0.014097,0.049353,0.071895,0.007073,0.824606,0.028273,0.004704,neutral,0.019425,0.562938,0.417638
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Mikasa Ackerman,Are we certain our target is in Stohess? Yes.,neutral,0.009579,0.005322,0.009422,0.006751,0.935032,0.002858,0.031037,neutral,0.050033,0.851689,0.098278
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,She's in the Police.,neutral,0.007635,0.014639,0.021338,0.005729,0.715775,0.140117,0.094768,neutral,0.438293,0.537769,0.023938
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Erwin Smith,The Police? Armin figured it all out.,neutral,0.030985,0.01456,0.007089,0.015129,0.796122,0.013921,0.122195,neutral,0.064899,0.811769,0.123332
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,She's also suspected of killing those two captive Titans.,disgust,0.234203,0.615207,0.039714,0.001095,0.053275,0.054278,0.002228,negative,0.752371,0.241446,0.006183
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,She might be your former fellow cadet from the 104th.,neutral,0.00343,0.016522,0.002073,0.004653,0.930447,0.005231,0.037643,neutral,0.018757,0.920207,0.061036
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,Hold on now! The 104th?! The name of the woman suspected to be the female-form is Wait Annie Leonhardt.,anger,0.765013,0.04873,0.025871,0.006873,0.050244,0.008521,0.094749,neutral,0.054067,0.898015,0.047918
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,Shit! Damn! The way she was acting She must've seen through me right away! She knew we were gonna ambush her underground! There must've been some other way! You'll have time to think about that later.,anger,0.435077,0.334162,0.012149,0.006936,0.015834,0.017023,0.178818,negative,0.849696,0.133419,0.016885
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Mikasa Ackerman,"What should we do now? First of all, we need to rendezvous with Team 3 on the surface then according to the backup plan, fight Annie the female-form Titan.",fear,0.05363,0.028042,0.441477,0.003111,0.436542,0.021703,0.015496,neutral,0.025408,0.928864,0.045729
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Mikasa Ackerman,"Eren, you'll have to transform and assist with her capture.",neutral,0.018155,0.116071,0.027383,0.003447,0.790648,0.036249,0.008046,neutral,0.017145,0.810637,0.172217
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Mikasa Ackerman,That okay? Yeah.,neutral,0.21233,0.315429,0.026784,0.034587,0.381377,0.026208,0.003285,neutral,0.06614,0.756693,0.177167
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,"Hey! It's Team 3! Did your capture attempt fail? It did! Move on to the next sta She kicked it in?! We have to help them! Eren! Back! Hey, Mikasa! That bitch wouldn't mind killing Eren? She risked it She smashed open the tunnel hoping she wouldn't kill you.",anger,0.819423,0.048122,0.010889,0.015429,0.018183,0.021217,0.066737,neutral,0.319698,0.456526,0.223776
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,"It's crazy, but that just makes her even scarier! Annie will be trying as hard as she can to catch you! What should we do? She cut off our escape.",fear,0.112692,0.02102,0.821353,0.003687,0.016654,0.018962,0.005632,negative,0.883241,0.104702,0.012057
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,"Even if we jumped out using our gear, she'd ambush us the instant we surfaced.",fear,0.160578,0.049799,0.676241,0.002653,0.098416,0.005218,0.007096,negative,0.664485,0.313032,0.022483
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,"On the other hand, if we stay here it's just a matter of time until we're crushed.",neutral,0.195389,0.172286,0.071357,0.003225,0.425614,0.117058,0.015071,negative,0.801134,0.185401,0.013464
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Mikasa Ackerman,"I'll handle this! Like that time with the cannonball! Come here! Let's do this! Stay close to me! Not again! Why now?! Why now?! It hurts! So you can't transform unless it's for a specific, concrete reason? Clear your mind! Focus on it again! I'm trying! Aren't you really just hesitating to fight Annie? Eren? Don't tell me that you still refuse to accept that she's the female-form? What just happened right before your eyes? That bitch killed your comrades! You still refuse to accept that? Shut up! You're not helping! Annie's the female-form Titan? Why? Why would you say that, Armin? She knew your face from the beginning.",anger,0.887313,0.037744,0.026336,0.003595,0.01071,0.014641,0.01966,negative,0.628543,0.283185,0.088272
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,"Not to mention, she reacted when I referred to how you ""sought to die so soon,"" which nobody outside the And mostly because I'm pretty sure she killed Sawney and Bean, the two experimental subjects.",neutral,0.203309,0.278525,0.029596,0.005301,0.382605,0.026181,0.074483,negative,0.905611,0.089746,0.004643
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Erwin Smith,But why? One would need quite the skill to kill those two.,surprise,0.051684,0.017832,0.00506,0.003551,0.210649,0.005071,0.706154,negative,0.601256,0.371714,0.02703
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,"The culprit would've used their own 3D Maneuver Gear, since they'd be accustomed to it.",neutral,0.009515,0.01196,0.00108,0.002031,0.960157,0.007317,0.007939,neutral,0.163349,0.773756,0.062894
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Levi Ackerman,So that's why we had a gear check? But Annie wasn't caught.,neutral,0.060392,0.045137,0.011931,0.003553,0.451696,0.071954,0.355337,neutral,0.29579,0.668011,0.036198
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,Because she brought Marco's to the check.,neutral,0.114611,0.306428,0.004125,0.013608,0.541812,0.006584,0.012832,neutral,0.047681,0.836416,0.115903
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,That's how she passed.,neutral,0.005582,0.00917,0.003784,0.006045,0.944203,0.004308,0.026907,neutral,0.10362,0.845912,0.050468
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Eren Yeager,What? What does Marco have to do with this? I don't know.,surprise,0.100684,0.047766,0.042042,0.003448,0.057349,0.013855,0.734856,negative,0.688969,0.300725,0.010306
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Eren Yeager,"Are you sure you're not mistaken? No, I'm pretty certain.",neutral,0.05344,0.037813,0.019115,0.036578,0.712242,0.014037,0.126775,neutral,0.346172,0.580322,0.073506
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Levi Ackerman,"I got that, kid.",neutral,0.128889,0.086823,0.008494,0.185608,0.516369,0.021082,0.052734,neutral,0.062897,0.519678,0.417425
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Levi Ackerman,Do you have any other evidence? I don't.,neutral,0.07002,0.127837,0.010806,0.001408,0.668571,0.027384,0.093975,neutral,0.282886,0.678362,0.038752
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,"In my opinion, the female-form resembles Annie.",neutral,0.005117,0.048263,0.003484,0.015127,0.90287,0.005865,0.019274,neutral,0.027729,0.874336,0.097935
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Levi Ackerman,"What? What are you even saying?! Is that all you So we've got no proof, but we'll still do it.",surprise,0.164613,0.07655,0.006289,0.003803,0.023108,0.007852,0.717785,negative,0.822719,0.166104,0.011177
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Eren Yeager,"No proof? What? Then why? What if it isn't Annie? If it's not Annie, then she'll be cleared of suspicion.",anger,0.611976,0.020448,0.032463,0.003508,0.055175,0.005491,0.270938,negative,0.522133,0.461541,0.016326
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Erwin Smith,"True, we'll have put her through a terrible ordeal.",fear,0.007643,0.046506,0.897133,0.001985,0.016438,0.026729,0.003566,negative,0.896797,0.095313,0.00789
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Erwin Smith,"But if we do nothing, you'll be sacrificed to Central's whims.",anger,0.375367,0.242644,0.041116,0.002945,0.273901,0.061647,0.00238,negative,0.646244,0.339209,0.014546
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Eren Yeager,It's just not right to doubt Annie.,neutral,0.034953,0.077851,0.019954,0.007952,0.8323,0.010529,0.016462,negative,0.623871,0.349149,0.02698
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Unknown,.,neutral,0.080382,0.250041,0.075096,0.045001,0.382632,0.125667,0.041179,neutral,0.120507,0.577175,0.302318
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Mikasa Ackerman,"Eren, after hearing that it might be Annie, has anything come to mind? You fought the female-form in hand-to-hand combat.",neutral,0.020185,0.023401,0.007273,0.006768,0.910316,0.003139,0.028917,neutral,0.093905,0.873021,0.033074
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Mikasa Ackerman,Did she use any of Annie's typical moves? You know it too.,neutral,0.046726,0.041217,0.007067,0.01645,0.658577,0.011995,0.217968,neutral,0.112205,0.813449,0.074346
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Mikasa Ackerman,Annie is the female-form Titan.,neutral,0.00723,0.016647,0.008888,0.007367,0.924803,0.008049,0.027015,neutral,0.011837,0.857071,0.131092
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,So why aren't you fighting? Are other feelings holding you back? What?! I've got a plan! Mikasa and I will exit that hole and the entrance at the same time.,surprise,0.377818,0.025029,0.03282,0.005247,0.032929,0.015457,0.5107,negative,0.526571,0.424534,0.048894
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,Annie will have to follow one of us.,neutral,0.007657,0.024891,0.01558,0.00537,0.848085,0.075398,0.02302,neutral,0.035744,0.895983,0.068274
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Mikasa Ackerman,"That should buy you time to run the other way! Wait! That means one of you is going to die! If we keep sitting here, it'll be all three of us! Mikasa! On my mark! Okay! I'll go that way! Mikasa! Armin! How? How can you fight?! How?! We've got no choice.",anger,0.661279,0.055253,0.037325,0.030227,0.03919,0.031159,0.145567,negative,0.538468,0.384827,0.076706
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Mikasa Ackerman,It's a cruel world out there.,disgust,0.183916,0.736762,0.00977,0.000849,0.015713,0.04909,0.0039,negative,0.839725,0.13798,0.022295
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Jean Kirstein,"Eren! Annie! I'm not letting you have Eren! Eren! Eren! I'm going for you! Eren! Wake up! Don't let the female-form get away! We can't let her out of here! What's going on?! Backup team! Leave this to us! Go check it out! Yes, sir! This is weird.",anger,0.555517,0.168982,0.076041,0.018716,0.022818,0.043543,0.114383,negative,0.625433,0.309997,0.064571
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Erwin Smith,That explosion and Nile! Dispatch all of your soldiers.,anger,0.641046,0.036006,0.086681,0.006298,0.033356,0.039343,0.15727,negative,0.934121,0.058136,0.007743
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Erwin Smith,It's probably a Titan.,neutral,0.005555,0.012309,0.006095,0.003489,0.917974,0.008335,0.046243,neutral,0.079673,0.817809,0.102518
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Jean Kirstein,"What are you saying? This is Wall Sina! There can't possibly be Titans in here! Stop! Don't move, Jaeger! I've tired of playing dress-up! Never call me that again, asshole! Commander, I'll go as well.",anger,0.870889,0.038472,0.024245,0.003335,0.010635,0.009765,0.042661,negative,0.897903,0.083757,0.01834
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Erwin Smith,Get your gear from Team 4.,neutral,0.006395,0.002828,0.002457,0.018906,0.950192,0.005422,0.013799,neutral,0.00872,0.857489,0.13379
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Jean Kirstein,"Yes, sir.",neutral,0.014097,0.049353,0.071895,0.007073,0.824606,0.028273,0.004704,neutral,0.019425,0.562938,0.417638
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Erwin Smith,"Having a fiery spirit is good, but don't forget how to stay alive.",anger,0.836835,0.02622,0.004489,0.004889,0.114858,0.010746,0.001963,positive,0.045823,0.352126,0.602051
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Jean Kirstein,"Yes, sir.",neutral,0.014097,0.049353,0.071895,0.007073,0.824606,0.028273,0.004704,neutral,0.019425,0.562938,0.417638
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Erwin Smith,"Erwin, what Commander, here! Thank you.",joy,0.015997,0.002762,0.001359,0.780088,0.029993,0.004932,0.164869,positive,0.003966,0.034582,0.961451
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Erwin Smith,"Hey, Erwin All that can move, mobilize! We must assist with the capture of the female-form! Erwin, stop! What you're doing is a clear rebellion against the King! No.",anger,0.892456,0.009968,0.071003,0.002515,0.014178,0.005265,0.004616,negative,0.485559,0.433432,0.081009
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Erwin Smith,"Is your head as hollow as that gun barrel? You haven't a clue what's going on, by the looks of it.",surprise,0.085282,0.327847,0.015397,0.001435,0.102792,0.03197,0.435277,negative,0.916234,0.074792,0.008975
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Crowd,"Dismantle your gear, Erwin! A Titan! There's a Titan! How did it get here?! Dude That's a Titan.",surprise,0.085239,0.062362,0.007652,0.008442,0.034253,0.016038,0.786015,neutral,0.224264,0.491208,0.284528
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Jean Kirstein,"But how? Outta my way! Just stay standing, dammit! I wanted to be one of them.",anger,0.469309,0.148373,0.027253,0.019039,0.041233,0.044615,0.250178,negative,0.837096,0.141335,0.021569
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Jean Kirstein,What about now? Shit! Don't even try taking it down! It'll be enough if we can just hold it back! It's hopeless! It can see right through the movements of the 3D Maneuver Gear! You won't get rid of me so easily! Eren! Answer me! Eren! What are you doing?! Jean! Eren's under here! What?! Wasn't he supposed to transform into a Titan? He couldn't! Probably because the female-form was actually Annie.,anger,0.575443,0.226793,0.033446,0.007821,0.016056,0.027568,0.112873,negative,0.884807,0.101671,0.013522
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Jean Kirstein,"What?! We have to get him out! Help, Jean! He couldn't?! What the fuck were you thinking, Eren?! I told you we'd all be counting on you! Is this our payback for placing mankind's future and our very survival in your hands?! Marco Marco Eren? Shit! We've gotta bitchslap that skank first! Eren, remember what you told Jean before? You can't change anything unless you can discard part of yourself too.",anger,0.658856,0.203622,0.013683,0.004766,0.011956,0.015956,0.091161,negative,0.924782,0.066764,0.008455
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,"To surpass monsters, you must be willing to abandon your humanity.",neutral,0.02513,0.029962,0.013917,0.029663,0.888894,0.010019,0.002415,neutral,0.344756,0.520289,0.134955
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,"Annie can do that, I bet.",neutral,0.012406,0.016012,0.002187,0.080921,0.866437,0.008797,0.01324,neutral,0.02588,0.533582,0.440538
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Armin Arlert,"I don't know what her goal is, though.",neutral,0.022569,0.052374,0.008633,0.004261,0.797693,0.020129,0.09434,negative,0.516021,0.467376,0.016604
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Jean Kirstein,"But whoever can pull it off, wins! Annie! If you don't kill me now, next time you won't have time to place your bet! Armin, this way! Roger! Coming She's coming Squad Leader, your eyes are glowing maniacally.",anger,0.504662,0.032413,0.013708,0.18553,0.188474,0.006281,0.068933,positive,0.10823,0.316776,0.574995
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Hange Zoë,"Okay! I didn't think we'd need another backup plan, but you're just insane.",disgust,0.406879,0.437758,0.010271,0.003832,0.024482,0.011924,0.104854,negative,0.881749,0.102845,0.015406
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Hange Zoë,Commander Erwin is quite the guy.,neutral,0.004629,0.065294,0.003436,0.066121,0.803728,0.005366,0.051427,positive,0.011582,0.116518,0.8719
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Hange Zoë,"Now then Be a good girl for me, will you? You can't summon other Titans to eat you either this time.",neutral,0.096099,0.031602,0.012482,0.037618,0.799171,0.008826,0.014202,neutral,0.202127,0.514962,0.282911
1,24,Mercy - Assault on Stohess (2),2013-09-22,25,8.6,Hange Zoë,But don't worry I'm going to devour you instead.,fear,0.054141,0.00751,0.884651,0.004822,0.027337,0.01346,0.00808,neutral,0.386205,0.427919,0.185875
